x1,x2,y
-0.4239845311850954,-0.1174865203566061,1
0.5151795862513878,-0.02871736492778751,1
0.06254471737300756,-0.4742239657722246,1
0.46362579983409646,-0.4857938303014042,1
0.9182591563009238,0.42899063678431487,0
1.1848755840714538,-0.1675873938300518,0
0.5994499252180493,0.8260500352449233,0
-0.6060311711938606,-0.2263473846733189,1
-0.2646050478393405,-0.9176426539797868,0
0.570849184062487,0.21771067728216142,1
-0.4508099715272036,0.7367981739942686,0
-0.42792322740806543,-0.09773121185525169,1
0.4908231274780831,-0.899913245788637,0
-0.06930160345757136,0.44024498550821717,1
-0.32344715946786223,0.29607046730355996,1
0.23463519191233984,-0.06982379949541366,1
-0.495516659093538,-0.01683870997263455,1
1.0109360131348206,0.5426919693971157,0
-0.41994529990079843,0.17680471214594815,1
-0.3780203525186648,-0.8915860768129398,0
0.8991899875656559,-0.5824193340204075,0
-0.6367881285902965,-0.15376291228560224,1
-0.431757815724108,-1.128707474895387,0
0.6613121620454806,-0.45748856613605016,0
0.1941620893551547,0.5657537084731558,1
1.1352499242599925,-0.3224742305620929,0
-0.14803791766873703,0.5670928250105073,1
0.3136311254114025,0.259461916034446,1
-0.258921209752235,-0.966466098171252,0
-0.43387125162551515,-0.2000543727769074,1
-0.012177516845797987,0.5279361610310986,1
0.27034526206031356,-0.272048916414169,1
-0.46230325330811306,-0.2977770181126111,1
0.8971006849018466,-0.030915677013093754,0
0.3383767609761871,-0.36634462905232534,1
-0.11804851603832935,-0.9242937762021827,0
0.19246212034037674,0.48118842714352345,1
-0.38708623550940935,0.33638064028709613,1
0.8671005215553977,0.6877969117281661,0
0.7348551320226117,-0.7362418648379873,0
0.6987908032479975,0.647899510207798,0
-0.9263474822287395,-0.17422171854598528,0
-0.6834019988608195,-0.19494252102305346,1
-0.8427375584283473,0.6876261553307738,0
0.9388874350099478,-0.356129068150642,0
-0.3314818900645011,-0.0016316715004590365,1
-0.644811708704049,0.7353643163361068,0
-0.2092044413134807,0.8785875783119731,0
-0.3682889954168618,0.12432053718345977,1
-0.04828229139112697,0.9855700855927703,0
0.6241309922708883,-0.8862488182701607,0
0.45141157621876793,-0.33894613043803334,1
1.0408517016057715,0.10280501283241258,0
-0.7994780468464917,0.8688854467468614,0
0.309540688555241,-0.9857055393570929,0
0.18374513758742542,0.33736089716655154,1
-0.3432606456939743,0.4733204084348676,1
-0.49853423932858026,-0.007144094360070755,1
-1.1383813397125684,0.2130295535172005,0
0.23130375775445672,0.530783515566519,1
0.211558925247529,0.32201631495019517,1
-0.5692451152053914,-0.568200938507002,0
-0.1541869861318268,0.6077632642441961,1
0.2162897870787565,-0.8829466755542996,0
0.03398377169012742,-0.949658863277624,0
0.05189128431578517,-0.6573503271052105,1
-0.5937244007459421,-0.8897658707038376,0
0.7177799615373011,0.1394157041930943,0
-0.8090166579442635,0.5046196870340648,0
0.988789141278048,0.08278959350834295,0
0.9829235995361305,0.4037462759293434,0
-0.895296965497798,-0.2940672203994719,0
1.0954322999634694,-0.11018415486409473,0
-1.0771778725686167,0.16070984556197562,0
0.481546693609037,0.025828416346719008,1
-0.09050075764171522,-0.537178444376805,1
-0.6334612080432483,0.00976438566558857,1
0.2780834986927106,-0.5397630916789828,1
0.4642847537356239,0.8632282205698862,0
0.18370937970347084,-0.6789940113699071,1
-0.39576551609635224,-0.20579261390346948,1
0.5881178485298411,0.14199216183419094,1
-0.5498224404272594,0.7796748123219306,0
-0.2188053195287447,-0.5049010922327039,1
-0.8767805977634304,0.6083525058095709,0
-0.5399041654142825,0.12031951945515998,1
0.24811422547555595,-0.4765647958532868,1
-0.9876382952143573,-0.4905580847280658,0
0.34402874802795497,0.09114782668263127,1
0.8919862935115059,0.22588153286085297,0
-0.2822113870616559,0.44138825015144584,1
-0.999927636250564,0.5492976323183422,0
0.5532915776469522,-0.9756729170351702,0
0.36878428979630673,0.18599698548085053,1
0.8781916216350207,0.4875178837200084,0
0.3159909835237347,-0.45185104183820063,1
0.0938280543573882,-0.8367756629534614,0
0.08463358439238733,0.3045511126293995,1
-0.84353266545143,-0.6500958366520931,0
-0.10362004493865873,-0.4046673208477216,1
-0.3359479587083205,0.45580114329443516,1
-0.8085648012720971,-0.5485812690858235,0
0.42702281755463395,-0.28492012045905446,1
0.3319470543751217,-0.365633831529557,1
0.19393753421002763,0.4344605645522842,1
0.5384343568536261,-0.17668624521533882,1
0.33671380135637846,-0.29192369272560453,1
-0.42676133551951667,0.04834744301254236,1
-0.913447599027476,-0.2745460867545432,0
0.5059079530079789,0.15879074688069547,1
-0.4981641002787541,-0.25976251960758323,1
-1.0229033599858692,0.19799151547241844,0
0.721064407257971,-0.6771074460292213,0
1.0153379588164397,0.48748976217182916,0
-0.08657650290992543,-0.9756577982639247,0
-0.3676178955233721,-0.2821193989856674,1
-0.6789182701589211,-0.6978182253596164,0
0.5164860017247779,0.11886855908552446,1
-1.094133628149654,0.24111728844706712,0
-0.11615453528496406,1.0480906176331217,0
0.4777692667988688,0.08067404813170796,1
0.49497091666078086,-0.9597738922353948,0
-0.10898427949858637,0.2730850437952771,1
-0.9161531939741594,0.6601297006054028,0
0.2530424274833211,0.491398758108461,1
-0.5681262849995219,-0.7840448482557686,0
-0.2985497401887388,-0.1992284575149959,1
-0.4599309169498159,0.2944412649804553,1
0.3680583579676342,-0.35462458269157443,1
0.49085364267553466,0.1558050550656688,1
-0.11727088546032759,-0.5264780250030927,1
-0.2555415530721993,-0.611328411056551,1
0.1196691551011675,-0.3043564874050358,1
-0.22416592781612693,-0.9134071744825504,0
0.0727747437314282,0.40317322339967165,1
-0.41538053366029715,-0.37333300747102116,1
-0.7607971179818313,0.6224308035085522,0
0.8486781581532419,0.5705429649316417,0
-0.2983198236749171,-1.1145138385612554,0
-0.4667518614727102,-0.29283411036125945,1
0.16179865899792073,-0.5148577285964114,1
0.2075912496006986,-0.1257365607766,1
0.3579699248112525,-0.2824773956638696,1
-0.6073515930308307,-0.8814888232360857,0
-0.7793658868493225,0.11074761511972514,1
0.41549772068232504,-1.1000960691318116,0
0.7763615566425476,-0.3901038928897234,0
0.3080766924848712,-0.9815139080812796,0
-0.6970418099672179,-0.652058308350735,0
-0.16586463057547635,0.5000140926556739,1
-0.5163249357645684,0.05823157979329906,1
0.165205623011637,-0.4472061477916708,1
0.7379683716428729,-0.616397062537458,0
0.501953272985908,0.01859862078800517,1
0.13116438116825677,0.6281328364292322,1
1.164756940570354,0.00672537038289385,0
-0.6603608552994286,0.554347195273312,0
-0.9897693265378442,-0.17914559429431692,0
-0.3045680799570715,0.19110004050217444,1
-0.5808861016374967,0.034856485619130254,1
0.22223733169658044,0.3142066768506959,1
-0.35595569633550184,0.7147621317138299,0
0.09662880158449487,0.3780279925182166,1
0.19381764178277416,-0.787435199552676,0
0.48797860329647297,-0.19467866077852047,1
-0.3286269936592647,0.6710757950908424,1
-0.0987780330053057,-1.0983428271204374,0
-0.35440296533535925,-0.56903319188337,1
0.015036970378754344,-1.135590024759958,0
0.32625659359228193,0.9684667461898514,0
0.4392553059685429,-0.5209965171005964,1
0.9530611893160855,-0.015822549237970718,0
0.9679759217938517,-0.5885056558416056,0
-1.1011997254950994,0.060755071771265434,0
-0.2379117132475395,0.3853683886776681,1
-0.3560933642639252,-0.04221717541147624,1
-0.3538180378552803,0.40276247795442743,1
-0.07567713406902532,1.2301855968307982,0
-0.09785639050606187,0.594405008640165,1
0.3700897818061887,-0.14014321962189208,1
-0.28559378788006645,-0.9168375980959764,0
-0.7430416146767522,-0.7613764075451199,0
-0.26360547743137086,0.7876791935050571,0
0.5335099007687755,0.9555896342168572,0
-0.5161687435028731,-0.9191577378709369,0
0.9095852657865334,-0.573569388808641,0
0.5705381127883628,-0.10037153286623565,1
-0.24484810558906506,-0.5514086412193486,1
0.09011310681181009,-0.40784991158462347,1
-0.10832086730527479,-0.7624975436211704,0
-0.544992617644789,0.7651898374903358,0
0.9218764036013305,0.5551390860525508,0
-0.42440620283677105,-0.8930409847281154,0
1.18726369639933,-0.060124295980642666,0
1.1448332045825713,-0.35105768075225147,0
0.00882921219249027,0.4566083656162716,1
-0.33047502827232966,0.19836699020261178,1
0.9675822817017977,0.6003153614201259,0
-0.8319652536888267,0.6110900895017048,0
0.08912308640043426,-1.0637260869676708,0
0.09722428299657246,-0.23166210995824432,1
-0.49168992057342675,0.8043426874520775,0
-0.2834870473013826,0.8345340795392404,0
0.2751257209056153,-0.7951393612940928,0
0.3337521402129967,-0.23940024516402367,1
-0.30111584984626105,0.9635710651088286,0
0.36976380836772144,-0.0420998684488092,1
0.553516624486278,0.9085958767362489,0
-0.4421211030237305,-0.2725643524788596,1
-0.8418759655203885,-0.7481304514978182,0
0.6104010337400323,0.015944407835247962,1
0.5170610167632572,-0.04169198519879999,1
-0.34849826503612086,-0.21464311228123023,1
-0.9849301721299606,0.3178034780779566,0
-0.11292887621298031,0.4950491742351523,1
-0.34825509523691756,-0.31770041534649696,1
0.41709986945279437,0.22203009020598705,1
0.6514447340315473,0.1276715805178954,1
-0.37898491312871097,-0.45876570389237875,1
0.995205456142735,-0.12078819129432375,0
-0.04285602669401918,0.9196019768005841,0
0.844274751261953,-0.14139443951034353,0
-0.3114050749774381,1.0079480962254939,0
0.9846376711997391,0.44067586808093945,0
0.10695836326991859,-0.505783854126297,1
-0.18402732828869736,0.965557619371301,0
0.21313583672647574,0.5630539656786235,1
0.7412371493339993,0.5737972440265573,0
-0.16650310998267753,-0.4073818825152347,1
0.19870644713402,0.5102421011256988,1
1.0212485879052473,0.17927205476280048,0
0.3669773536770268,-0.24715426801314416,1
-0.054010183086285656,0.35196453206228695,1
0.7971256520302381,-0.5985914973770952,0
-0.4820883266582062,0.06252066230776486,1
-0.684645194335157,0.7278238802337871,0
-0.494549727310523,-0.04183877405176168,1
-0.17481516554279453,0.44064268746967117,1
0.23318019363691406,0.43386470244433717,1
0.885596266416152,0.30002669580519054,0
-0.5449916094977297,0.174535943899054,1
0.5397656649383619,-0.604396411714813,1
0.5145926773731986,0.13003393473457114,1
0.3249653041275793,0.26989921846264775,1
-0.06676580803753271,1.0651943479326542,0
-0.7780427453493909,0.767211961855261,0
0.9770360218921508,0.061933401795114244,0
0.8205391165291199,-0.5577088878694598,0
0.9598333979643907,0.21978771648159895,0
-0.9021029517909944,0.4348211355313139,0
0.8290604187766418,0.5910996658080545,0
0.35070510586487386,-1.0536455169086152,0
-0.9650712938751443,-0.5918817580308182,0
-0.4782513401360363,-0.9373091008281815,0
-0.8176214894118148,0.710582084902811,0
-0.15317432178153095,0.2903912825592976,1
-1.0846124856494026,-0.2933601424190986,0
-0.24290519414731396,0.5649321152457714,1
-0.541493988772566,-0.3257784513628882,1
-1.0286701722062317,0.20494993615924087,0
-0.26739327671235,-0.3896557433547593,1
-0.2766254427706926,0.3138208721123612,1
-0.35679559023295787,-0.3114067407456546,1
1.0338935967874572,-0.16648996184253395,0
0.03623404950613884,-0.8451670181565774,0
-0.2798677390345186,-0.47693457391372235,1
-1.0443516769784436,0.20353702825160724,0
0.07257013638550193,0.4332838102875156,1
0.3823874842523375,-0.2586048762508421,1
0.24116633070758908,0.4028442163535365,1
-1.0172211550654235,-0.1403777296769315,0
-1.0313555508956196,0.6095094873883573,0
1.0242926329824644,0.18778152304229717,0
0.9200043426375245,-0.9519968356078304,0
-0.8854146943352642,-0.0016205949385356688,0
0.50275671896988,0.9231618785105744,0
0.5334252116012066,0.2282242209484044,1
-0.6548448532705804,1.0043776218259026,0
-1.0278030655888937,-0.41328890010837216,0
0.9909692587268761,-0.1398138051812361,0
-0.48578467322404395,-0.8232384027066404,0
-0.2879606525384289,0.33978484694873384,1
-0.643283162879713,-0.7442356204533075,0
0.9738478552854943,-0.49536448915579884,0
-1.0511439903206437,0.01692808434367953,0
-0.13659362775670686,-0.3554637360870261,1
-0.9129960034017048,-0.4533897690700622,0
0.6338925414530181,-0.5216643253900828,0
0.26295060276417126,-0.4384587362456966,1
-0.5053358634311542,-0.1892513784365911,1
0.5495790731343861,0.37235804772841197,1
-0.6525711142602119,0.6816381954687261,0
0.5269037494201692,0.4503241044499415,1
0.032863537519056435,0.3644563050008447,1
0.5123918147037956,-0.7577095087721446,0
-0.09285748990473483,-0.4773922595826067,1
1.045260729092621,-0.01977145490225579,0
-0.8675905407958028,0.5014920054665276,0
0.6152137090606156,-0.8221121092969682,0
0.3077596092890842,0.4954785922979596,1
0.7824845471031909,0.327293510766837,0
0.2738900979797964,0.3701710065590332,1
0.24728179182694826,-0.9707818203787051,0
-0.8608293222136918,-0.44882302423170245,0
0.6944292886226666,-0.5286781736066255,0
-0.5028466300967459,-0.10372071198770308,1
